833512|2020-08-05 14:37:48|FALHA NA SUPERVISÃO DO BAY DE CONEXÃO NA SE PECÉM II, SENDO OCASIONADO POR DEFEITO NO LINK DE COMUNICAÇÃO POR FIBRA ÓPTICA.
833532|2020-08-05 15:24:17|Implantação da função Unidade de Medida Fasorial (PMU) conforme autorização SGPMR 018658  2015.
833534|2020-08-05 15:29:42|Equipe DORBP realizar intervenção em atendimento ao Plano de Manutenção Preventiva dos Servidores SAGE da SE BMC do ano de 2020.
833580|2020-08-05 17:34:31|Correção de ponto quente na seccionadora 33L1-4 (146ºC) e DJ 19G2 (84ºC)
833593|2020-08-05 18:55:00|CHESF realizar Retrofit PLCs GE   TSD Conclusão dos retrofits dos PLCs GE e retirada de Pendências: 1. Necessário acesso aos painéis dos Trafos 05T1  05T2, CS 01K1 e Serviço Auxiliar   2. PLCs Trafos 05T1  05T2: Durante a substituição dos PLCs dos Trafos 05T1 e 05T2 haverá perda de supervisão das medidas de temperatura de oleo e enrolamento do Trafo bem como os comandos em N1,N2 e N3 para os ventiladores. O tempo desta indisponibilidade será de até 6 horas, Podendo ocorrer mais de uma vez   3. PLC Serviço Auxiliar: Serão realizados testes de sinalização e telecomando PLC  SAGE para retirada de pendências, os testes serão Previamente nivelados com a operação da instalação   4. PLC CS 01K1: Haverá perda de Supervisão do Compensador Síncrono por um prazo de até 1 hora, podendo ocorrer mais de uma vez   5. Haverá atualização do SAGE N2, causando indisponibilidade no SAGE N2 e N3 por um período de até 1 hora. 6. Todas as indisponibilidades serão previamente niveladas com a operação.
833611|2020-08-06 07:12:31|Verificar e sanar o motivo do desligamento intempestivo do circuito 09C4  BNT. sob atuações de sobrecorrente temporizada e sobrecorrente temportizada a terra
833640|2020-08-06 10:32:21|Testes de comunicação  monitoramento da rede, para identificação de causas de alarmes de Falha GOOSE.
833644|2020-08-06 10:48:36|Verificar abertura do DJ19T01 do lado de 34,5kV do Transformador 04T01 do Complexo Eólico Lagoa do Barro.
833788|2020-08-06 18:42:31|Realizar testes e modulação nos controles de Cosphi (Fator de Potência), Potência Reativa e Tensão nos aerogeradores do parque eólico Vila Acre II (aerogeradores 09, 08, 07, 06, 05, 04, 03, 02 e 01) pertencentes ao Conjunto Eólico Amazonas.
833833|2020-08-07 09:53:08|TRANSFERÊNCIA DAS CARGAS DE CMU DE CMD PARA CTG AFIM DE PERMITIR LIBERAÇÃO DA LT 02L6  CPC PARA  MANUTENÇÃO NA SE CMU
